12,2,4,6,209,405,206,58,356
20,9,4,3,364,54,31,0,390
18,6,4,2,223,117,0,0,342
20,1,3,29,651,81,61,247,453
9,5,3,37,91,507,47,493,95
9,3,4,13,25,270,23,204,81
5,5,1,188,515,467,0,1170,0
10,8,0,254,1076,2694,334,3690,0
8,4,0,117,335,1836,165,1753,370
15,5,0,163,3940,4008,2435,676,5000
11,7,0,297,994,3423,382,3604,728
19,9,0,205,4230,1302,1761,437,3539
10,7,-2,51,214,712,70,816,91
14,7,-3,40,460,472,73,488,411
21,3,-4,9,8,261,0,0,278
11,10,-4,93,352,453,0,898,0
15,8,-4,22,242,188,37,219,196
14,3,-4,0,139,240,25,0,354
13,9,-5,9,101,61,16,137,18
20,10,-6,1,391,48,95,29,316
21,6,-6,0,4,19,0,0,23
17,1,-6,2,54,10,6,36,24
14,10,-6,13,161,80,21,192,41
12,7,-6,0,23,31,3,38,13
6,9,-5,0,19,6,0,25,0
21,3,-7,0,0,11,0,0,11
15,9,-7,0,7,8,1,7,7
10,6,1,204,549,2702,270,2687,498
18,5,0,62,4353,2256,0,0,6671
20,8,-1,60,6973,1081,0,0,8114
15,3,-2,9,907,1074,0,0,1990
9,3,-2,34,57,595,56,409,221
21,3,-1,106,120,2938,0,0,3164
8,1,0,191,2027,788,0,3006,0
19,10,-2,326,6658,1471,629,3044,4782
13,1,-2,202,1856,815,230,2429,214
15,8,-3,51,542,411,75,519,410
7,1,-2,35,419,110,0,564,0
8,7,-2,59,225,347,0,631,0
7,7,-2,64,225,211,0,500,0
20,5,-3,3,1215,210,0,0,1428
19,10,-4,53,1293,264,109,559,942
13,8,-4,30,208,186,27,288,109
15,7,-4,16,210,206,32,179,221
8,3,-3,19,27,188,11,163,60
5,9,-2,14,229,34,0,277,0
17,7,-4,12,223,149,91,33,260
18,9,-4,15,294,96,44,154,207
12,9,-5,14,77,59,9,132,9
14,4,-5,1,44,72,31,9,77
11,4,-4,7,10,137,9,66,79
20,8,-5,3,228,33,0,0,264
8,6,0,146,592,1563,166,2135,0
15,3,-1,24,2011,2267,0,0,4302
10,5,1,149,373,2949,263,2438,770
18,2,1,24,2483,1371,0,0,3878
19,9,1,108,2222,688,917,231,1870
7,7,2,139,359,354,0,852,0
14,3,3,5,564,710,101,0,1178
13,5,3,62,597,765,113,702,609
11,10,3,236,993,1133,0,2362,0
19,10,3,106,1680,338,173,890,1061
18,7,3,12,485,211,50,0,658
12,10,3,283,2763,1117,295,3868,0
20,5,3,7,935,226,0,0,1168
13,8,3,62,665,467,88,872,234
9,10,3,175,1038,623,0,1836,0
16,6,2,57,1338,1065,772,204,1484
17,6,3,10,549,352,81,0,830
19,5,2,17,1205,455,0,0,1677
15,8,0,416,4808,3124,650,4463,3235
13,8,-2,155,1301,1072,206,1743,579
19,4,-2,8,1065,498,0,0,1571
18,3,-1,24,2403,1439,0,0,3866
9,8,0,300,1240,1960,0,3500,0
5,10,1,155,2711,370,0,3236,0
21,4,-1,113,231,2861,0,0,3205
9,4,-1,64,166,1239,120,1002,347
19,3,-2,11,1124,498,0,0,1633
20,6,-2,10,2878,448,0,0,3336
19,5,-3,7,466,204,0,0,677
14,2,-2,14,790,1262,0,0,2066
11,9,1,233,1130,1982,252,3093,0
13,6,2,118,1473,1527,242,1744,1132
15,4,4,4,257,259,45,0,475
10,5,4,15,39,261,24,229,62
17,10,4,48,836,234,82,664,372
11,4,4,10,26,328,29,206,129
14,7,4,21,236,195,27,265,160
16,10,5,25,381,104,43,344,123
12,8,5,12,103,80,11,151,33
13,1,5,12,110,31,12,133,8
11,10,6,10,46,58,0,114,0
5,9,0,53,936,163,0,1152,0
10,1,-2,88,574,449,0,1111,0
7,5,1,139,616,1549,178,2126,0
14,6,-2,82,913,1054,158,908,983
9,6,0,181,612,2092,203,2443,239
9,5,1,169,474,2480,220,2450,453
9,7,2,70,293,809,81,1091,0
11,6,-1,111,310,1673,150,1440,504
7,8,-1,110,593,368,0,1071,0
10,4,2,83,120,1367,121,1030,419
6,10,2,106,1770,345,0,2221,0
15,4,2,26,1335,1309,198,0,2472
11,10,2,525,2217,2778,0,5520,0
12,1,2,141,1678,639,201,2257,0
11,4,1,154,283,3461,319,2160,1419
14,4,2,63,1226,1655,945,218,1781
15,2,2,18,1228,1397,0,0,2643
14,8,1,305,3076,2099,424,3371,1685
15,7,2,100,1297,925,187,1112,1023
14,10,2,556,5933,2154,585,6810,1248
20,2,3,2,905,211,0,0,1118
16,5,0,85,4203,3502,609,0,7181
8,8,0,411,1144,1186,0,2741,0
11,1,-1,385,1211,1225,0,2821,0
19,5,-2,11,1165,483,0,0,1659
20,9,-2,32,3175,444,284,0,3367
7,3,-1,56,138,745,82,709,148
8,5,-2,26,121,409,46,465,45
21,8,2,65,298,677,0,0,1040
7,4,3,33,96,307,29,377,30
9,6,1,206,695,2331,239,2758,235
5,5,0,130,377,393,0,900,0
15,9,-3,38,583,320,69,586,286
18,7,-1,56,2937,1346,338,0,4001
7,3,0,82,272,1463,149,1391,277
21,9,1,160,722,1279,0,0,2161
15,9,2,113,1529,751,157,1477,759
4,7,0,28,373,111,0,512,0
8,9,-1,113,772,452,0,1337,0
10,8,1,174,783,2015,232,2740,0
10,7,2,68,325,1011,110,1208,86
17,9,1,179,2580,1074,283,1769,1781
7,8,2,69,505,252,0,826,0
15,1,3,55,622,198,45,621,209
11,9,3,42,246,389,41,636,0
11,8,3,48,195,462,54,606,45
18,10,3,103,1718,415,177,1136,923
19,2,3,4,476,240,0,0,720
4,1,3,2,76,6,0,84,0
12,1,3,59,712,230,71,930,0
14,10,3,242,2598,934,274,2951,549
18,4,3,5,514,250,0,0,769
7,8,4,12,98,58,0,168,0
20,3,3,6,907,230,0,0,1143
12,6,-1,253,1910,2514,345,2857,1475
20,3,-2,7,2729,528,0,0,3264
10,7,-1,100,445,1419,183,1620,161
19,8,-1,57,2819,965,281,0,3560
6,2,-1,37,121,541,52,540,107
16,1,-1,276,3764,1163,393,3206,1604
13,8,-1,341,2817,2300,424,3768,1266
11,3,0,141,169,4000,346,2013,1951
17,4,-1,29,2340,1603,0,0,3972
14,7,-1,236,2567,2231,333,2709,1992
7,1,-3,19,182,59,0,260,0
12,9,-3,67,591,374,75,886,71
15,3,-3,1,366,489,0,0,856
21,10,-3,298,1440,1599,263,0,3074
17,3,-4,1,189,145,0,0,335
17,5,-4,4,200,132,0,0,336
9,1,-4,14,93,48,0,155,0
13,4,-4,11,121,259,33,132,226
16,2,-1,16,2138,1961,0,0,4115
7,1,1,101,1234,342,0,1677,0
7,9,1,113,1196,504,0,1813,0
7,8,1,178,1041,618,0,1837,0
9,6,3,25,115,440,41,489,50
19,6,4,5,200,70,0,0,275
15,6,4,33,279,227,46,235,258
15,8,4,19,271,163,42,261,150
19,5,4,2,206,84,0,0,292
15,1,5,10,93,27,10,84,36
19,10,5,18,229,59,24,133,149
10,10,5,62,132,115,0,309,0
16,7,6,3,39,15,6,24,27
17,10,5,20,261,82,30,212,121
14,10,5,38,411,119,33,465,70
7,6,6,1,8,12,0,21,0
8,8,1,333,941,1023,0,2297,0
21,1,2,116,350,340,268,0,538
19,5,1,40,2534,1091,0,0,3665
11,7,-2,71,248,750,83,818,168
14,10,-4,147,1257,613,180,1541,296
5,8,-3,4,71,24,0,99,0
6,8,-2,20,257,110,0,387,0
17,7,-2,54,1187,734,590,149,1236
6,3,-2,15,78,218,24,269,18
7,5,-1,64,258,562,69,815,0
13,9,-2,149,1418,879,171,1886,389
18,6,-2,15,1144,615,0,0,1774
9,4,-3,18,35,223,17,188,71
21,6,-3,31,86,521,0,0,638
11,3,-3,12,12,385,28,175,206
17,1,-4,18,344,87,37,237,175
11,6,-4,7,23,158,13,128,47
17,4,-3,10,500,308,0,0,818
21,1,-4,38,159,167,98,0,266
14,1,-4,32,307,155,39,375,80
9,2,1,120,106,2928,237,1702,1215
9,1,1,176,1369,823,0,2368,0
20,5,1,37,4585,1009,0,0,5631
17,4,0,52,4225,2979,0,0,7256
5,3,1,65,273,742,88,992,0
16,3,3,5,546,498,0,0,1049
21,3,1,80,81,2295,0,0,2456
14,7,3,49,606,474,100,630,399
20,1,2,78,1703,170,133,667,1151
16,9,2,112,1417,581,167,1187,756
18,9,3,20,485,150,49,274,332
9,7,4,15,56,167,18,220,0
11,8,4,15,80,201,14,249,33
11,9,2,118,536,917,137,1434,0
10,6,2,85,248,1267,127,1235,238
16,5,3,10,577,486,92,0,981
11,5,4,20,41,264,25,217,83
15,1,4,17,267,79,27,240,96
9,7,3,30,134,345,42,467,0
11,9,4,19,114,170,16,287,0
12,8,3,60,631,456,82,897,168
5,6,-1,35,241,161,0,437,0
5,7,0,74,780,308,0,1162,0
5,1,-1,30,551,69,0,650,0
10,2,1,90,17,3391,264,1652,1582
12,9,3,72,723,398,78,1040,75
8,10,3,128,1065,447,0,1640,0
9,4,3,32,70,543,54,453,138
17,10,3,117,1994,560,189,1519,963
12,6,4,33,240,311,44,363,177
20,7,4,3,365,75,0,0,443
17,7,4,10,192,109,96,24,191
13,8,4,23,291,182,52,347,97
11,3,-1,71,71,1982,180,928,1016
5,2,0,53,175,631,64,728,67
8,4,-2,31,75,432,43,410,85
21,9,2,68,332,560,0,0,960
20,6,2,10,2197,482,0,0,2689
9,3,2,51,91,1238,107,857,416
16,3,2,11,1297,1119,0,0,2427
15,7,3,45,549,394,60,502,426
16,4,3,8,557,471,0,0,1036
21,5,2,55,147,1000,0,0,1202
16,8,2,75,1328,671,148,996,930
7,1,0,133,1729,516,0,2378,0
6,9,0,94,1279,336,0,1709,0
5,7,1,49,613,258,0,920,0
21,4,2,57,92,1039,0,0,1188
21,3,2,48,47,1055,0,0,1150
17,4,2,16,1228,842,0,0,2086
12,2,3,13,457,842,425,98,789
10,10,3,348,886,885,0,2119,0
5,1,0,57,1031,140,0,1228,0
4,2,1,37,106,332,37,438,0
15,8,2,112,1366,816,166,1262,866
16,2,2,17,1307,1150,0,0,2474
9,5,2,73,213,1117,105,1076,222
12,3,3,37,508,844,111,580,698
11,1,3,86,236,282,0,604,0
7,1,2,38,550,145,0,733,0
11,5,3,33,98,654,57,477,251
10,1,-1,204,1165,935,0,2304,0
9,8,-1,150,568,941,0,1659,0
7,6,1,177,743,1316,0,2236,0
13,9,2,190,1681,924,184,2169,442
8,8,2,142,444,411,0,997,0
6,1,2,27,436,89,0,552,0
6,2,2,31,100,561,48,531,113
6,8,2,44,401,154,0,599,0
9,9,3,90,205,219,0,514,0
12,4,3,44,529,832,104,677,624
4,3,2,17,76,134,0,227,0
8,3,3,22,56,471,50,373,126
16,6,4,10,245,206,136,43,282
13,1,4,38,311,118,38,392,37
14,1,3,70,707,217,71,785,138
8,10,2,228,2493,1007,0,3728,0
19,9,2,51,1076,308,451,121,863
7,6,2,92,327,550,0,969,0
8,7,4,18,67,129,0,214,0
18,7,4,5,197,100,26,0,276
4,10,1,72,1422,112,0,1606,0
6,6,0,234,606,585,0,1425,0
15,5,2,62,1350,1213,838,208,1579
10,8,-1,119,547,1274,179,1761,0
4,10,-1,47,1079,80,0,1206,0
14,9,0,571,5437,3137,723,6280,2142
4,3,0,46,148,261,0,455,0
16,7,-2,87,1224,870,163,809,1209
11,2,-2,23,6,910,80,327,532
20,9,-3,9,1462,189,124,0,1536
20,4,-3,9,1204,240,0,0,1453
11,8,-2,48,297,643,85,821,82
11,4,-1,85,160,1872,152,1119,846
5,3,0,66,249,619,57,877,0
21,7,-3,31,188,552,0,0,771
19,5,-4,2,191,101,0,0,294
14,8,-4,20,212,194,35,242,149
7,10,-3,63,728,185,0,976,0
7,6,-3,15,62,110,0,187,0
16,2,-3,3,419,356,0,0,778
7,8,-3,9,135,72,0,216,0
13,7,-3,59,524,555,72,657,409
12,2,-3,15,252,747,312,65,637
7,9,-2,30,331,124,0,485,0
16,4,-3,12,399,374,0,0,785
15,5,-3,15,374,449,218,53,567
9,2,-2,31,22,625,44,362,272
6,5,-1,73,237,418,0,728,0
8,5,-4,1,11,55,6,58,3
5,9,-3,3,75,16,0,94,0
13,1,-3,89,774,342,92,1033,80
13,5,-3,34,294,562,56,403,431
19,9,-3,14,602,170,237,60,489
4,10,-2,21,475,37,0,533,0
8,8,-1,201,595,591,0,1387,0
18,8,-2,60,1333,581,574,146,1254
7,7,-1,153,467,448,0,1068,0
13,2,-1,29,1527,3017,322,0,4251
16,4,-2,10,964,888,0,0,1862
16,6,-2,45,936,805,510,139,1137
14,4,-2,43,810,1194,610,160,1277
15,1,-3,57,742,291,100,720,270
7,4,-3,14,42,126,12,155,15
14,9,-4,32,260,183,49,313,113
21,4,-4,9,26,256,0,0,291
6,7,0,142,917,571,0,1630,0
21,3,-2,54,43,1414,0,0,1511
16,1,-3,53,727,259,103,615,321
7,3,2,44,153,757,66,746,142
17,6,2,27,1224,798,159,0,1890
8,8,3,66,209,205,0,480,0
7,10,4,31,454,116,0,601,0
4,8,0,27,463,99,0,589,0
6,6,-1,88,322,312,0,722,0
19,6,-1,47,2517,993,0,0,3557
5,3,-1,34,131,307,37,435,0
8,7,-1,129,439,786,0,1354,0
17,8,-2,79,1307,673,171,755,1133
5,8,-2,13,173,54,0,240,0
7,7,-3,24,90,87,0,201,0
13,2,-3,5,262,595,58,0,804
6,7,-1,66,428,287,0,781,0
19,2,-2,7,1162,539,0,0,1708
12,4,-3,43,280,619,68,425,449
6,4,0,80,365,872,117,1200,0
18,8,-3,26,610,260,262,62,572
16,5,-3,8,374,331,42,0,671
10,8,-3,29,116,270,45,370,0
19,6,-3,8,475,207,0,0,690
16,9,-4,24,242,140,32,186,188
12,10,-5,62,486,260,78,730,0
8,2,-4,3,7,87,8,58,31
17,10,-4,86,1365,448,138,987,774
19,8,-3,7,620,221,67,0,781
19,2,-4,1,200,95,0,0,296
12,4,-4,17,105,273,24,167,204
10,3,-3,5,14,315,20,166,148
11,6,-3,32,68,320,36,283,101
17,5,-3,7,469,318,0,0,794
9,1,-2,63,572,292,0,927,0
21,9,0,281,1520,2673,0,0,4474
11,5,-2,51,106,842,104,576,319
8,9,-2,57,351,189,0,597,0
12,3,-2,62,598,1570,173,817,1240
15,4,-2,16,907,979,143,0,1759
18,2,-4,3,175,135,0,0,313
16,6,-1,68,2094,1690,1095,291,2466
10,1,0,357,2144,1692,0,4193,0
18,5,3,5,521,271,0,0,797
15,5,5,5,100,94,64,21,114
12,3,5,4,84,132,16,96,108
6,3,7,0,3,3,1,5,0
14,4,7,2,13,11,8,2,16
10,3,7,1,1,11,0,10,3
9,3,8,0,0,4,0,3,1
15,6,8,0,3,1,0,3,1
5,3,2,34,131,312,28,449,0
17,4,3,3,513,338,0,0,854
20,4,3,5,916,183,0,0,1104
8,2,4,10,18,210,17,152,69
12,4,4,31,215,381,49,322,256
9,9,5,13,24,24,0,61,0
17,1,4,12,217,52,15,158,108
9,10,5,28,193,101,0,322,0
15,3,6,0,33,24,0,0,57
13,10,6,6,162,44,17,188,7
16,1,2,101,1353,409,134,1166,563
11,6,2,106,264,1322,114,1225,353
14,4,3,27,520,646,360,102,731
13,5,4,31,295,302,50,335,243
19,9,4,9,188,49,74,31,141
20,10,4,34,1109,164,426,104,777
12,8,4,31,314,206,36,443,72
21,10,4,54,248,311,48,0,565
10,3,5,5,5,84,5,56,33
18,8,4,9,206,100,106,23,186
11,10,4,84,421,533,0,1038,0
16,1,3,41,585,149,63,472,240
18,2,4,2,217,147,0,0,366
14,7,2,127,1320,1137,205,1420,959
11,2,1,118,24,3686,298,1479,2051
4,7,1,21,293,83,0,397,0
9,4,2,60,155,1150,100,978,287
16,6,3,26,556,439,320,91,610
7,10,3,58,922,279,0,1259,0
17,8,3,41,511,240,63,330,399
13,9,3,77,721,367,80,917,168
11,6,3,47,120,600,44,560,163
6,9,3,19,197,56,0,272,0
10,3,2,59,53,1466,107,886,585
13,9,-3,69,587,374,92,782,156
16,8,-3,39,505,316,56,356,448
18,6,-3,9,517,271,0,0,797
9,10,-4,55,403,247,0,705,0
4,4,0,61,173,193,0,427,0
11,2,3,23,3,749,59,327,389
6,6,2,117,335,296,0,748,0
4,10,2,30,603,54,0,687,0
19,6,2,14,1165,447,0,0,1626
20,2,-2,5,2776,534,0,0,3315
8,2,-1,48,65,1061,103,701,370
10,9,-2,84,314,532,0,930,0
17,2,0,28,4180,3083,0,0,7291
8,9,3,38,238,144,0,420,0
20,5,4,5,359,72,0,0,436
9,6,-2,31,154,478,47,565,51
11,7,1,190,675,2374,252,2484,503
7,2,3,25,37,390,30,333,89
15,8,3,44,563,353,75,553,332
19,9,3,19,478,145,197,56,389
5,3,4,7,29,72,7,101,0
15,4,3,5,580,549,92,0,1042
13,3,3,31,475,824,436,122,772
4,2,0,25,120,292,30,407,0
20,8,-3,10,1373,211,0,0,1594
13,3,-3,23,285,582,255,50,585
15,9,-4,23,255,157,38,260,137
18,10,-5,37,479,166,48,280,354
11,1,-5,9,41,38,0,88,0
12,2,-5,1,25,108,33,9,92
20,2,-5,0,189,37,0,0,226
10,3,-4,8,5,118,12,62,57
10,4,3,34,47,588,44,423,202
21,9,3,39,147,255,0,0,441
18,3,3,4,507,284,0,0,795
12,3,4,26,205,417,50,262,336
10,6,4,11,56,224,14,231,46
18,6,2,15,1246,616,0,0,1877
6,5,1,163,551,939,0,1653,0
5,9,-1,26,406,76,0,508,0
17,9,-1,207,3066,1310,353,2038,2192
9,7,-2,45,216,509,63,707,0
5,8,0,66,830,232,0,1128,0
9,8,3,50,200,305,0,555,0
15,2,4,5,231,265,0,0,501
11,6,5,5,28,95,8,94,26
19,8,4,4,199,76,20,0,259
4,10,5,0,49,4,0,53,0
9,3,7,0,0,10,2,3,5
20,10,6,3,120,25,49,16,83
8,10,6,8,69,24,0,101,0
19,7,5,2,92,23,0,0,117
20,7,5,1,117,20,0,0,138
7,2,-1,52,123,801,79,670,227
5,1,-2,12,233,30,0,275,0
8,3,1,134,303,2256,192,1842,659
18,10,-4,78,1293,438,110,744,955
9,6,-3,15,58,207,23,232,25
14,6,-3,48,389,471,86,399,423
10,5,-2,37,98,664,69,547,183
20,8,-4,4,631,82,0,0,717
16,10,-4,124,1274,485,164,1113,606
6,10,-4,19,225,48,0,292,0
12,6,-3,55,350,548,86,556,311
19,3,3,4,476,235,0,0,715
12,5,4,20,235,340,46,333,216
8,9,4,13,130,70,0,213,0
17,8,4,14,228,103,20,158,167
20,5,5,2,145,40,0,0,187
13,3,5,3,91,138,77,22,133
15,5,4,13,275,241,181,42,306
4,6,0,33,290,129,0,452,0
10,3,4,13,12,282,19,167,121
21,1,-2,264,838,777,530,0,1349
19,9,-2,51,1420,397,548,110,1210
17,7,-3,21,517,336,257,61,556
11,7,-3,27,89,338,36,337,81
14,2,-4,1,130,233,0,0,364
13,1,-4,36,362,145,50,449,44
4,9,1,16,341,39,0,396,0
15,1,2,121,1489,444,134,1501,419
17,3,2,11,1225,851,0,0,2087
7,9,-1,78,713,290,0,1081,0
5,7,-1,34,325,131,0,490,0
6,1,0,85,1359,309,0,1753,0
7,2,0,94,194,1524,137,1279,396
11,2,2,52,6,1720,146,689,943
14,5,3,41,610,647,95,517,686
8,6,2,57,321,779,89,1068,0
17,5,2,15,1184,807,0,0,2006
21,7,1,139,466,1566,0,0,2171
11,4,3,34,44,769,54,467,326
20,8,2,15,1904,350,0,0,2269
17,9,3,33,519,207,68,374,317
12,6,5,11,100,118,21,154,54
21,2,4,8,0,195,0,0,203
19,8,3,13,429,158,47,0,553
18,2,3,5,515,276,0,0,796
21,4,3,24,30,432,0,0,486
21,3,3,24,15,492,0,0,531
17,7,2,58,1081,600,578,150,1011
11,5,-1,101,225,1746,159,1255,658
15,6,-3,35,423,411,67,301,501
16,4,-4,2,182,183,0,0,367
10,1,-3,45,222,185,0,452,0
15,6,-4,13,186,184,35,126,222
4,5,2,15,119,74,0,208,0
10,9,3,56,174,361,0,591,0
9,10,4,77,457,259,0,793,0
20,6,-4,3,539,93,0,0,635
20,4,-5,0,206,28,0,0,234
17,9,-6,1,23,16,1,19,20
7,10,-5,10,101,21,0,132,0
19,1,-6,0,48,10,6,18,34
12,1,-6,4,45,13,3,59,0
5,8,-6,0,4,2,0,6,0
7,1,-1,84,929,262,0,1275,0
8,1,-3,22,224,85,0,331,0
14,2,-3,6,309,551,0,0,866
10,10,-3,247,788,822,0,1857,0
19,3,-3,8,496,203,0,0,707
14,9,-3,52,638,367,70,710,277
6,8,0,112,1108,415,0,1635,0
4,5,3,9,71,39,0,119,0
8,5,-1,61,239,840,81,975,84
9,5,-2,37,122,506,55,497,113
6,8,3,23,169,84,0,276,0
11,6,-2,41,164,668,65,599,209
8,4,1,146,446,2236,212,2193,423
6,5,3,31,109,182,0,322,0
20,1,-4,17,776,68,61,243,557
16,10,-5,39,450,194,50,391,242
6,7,1,114,772,457,0,1343,0
21,2,2,34,7,1093,0,0,1134
6,2,0,68,219,1054,100,1051,190
5,1,1,45,656,89,0,790,0
4,1,0,20,504,38,0,562,0
6,9,1,89,977,271,0,1337,0
8,5,2,60,258,914,95,1050,87
17,5,3,3,517,357,0,0,877
11,5,5,7,18,88,4,79,30
8,4,-1,73,176,903,95,872,185
5,10,-2,51,972,124,0,1147,0
21,8,1,132,574,1426,0,0,2132
17,1,2,65,1169,252,92,858,536
12,8,2,166,1475,1112,189,2144,420
11,2,4,10,2,360,23,153,196
17,5,4,3,225,156,0,0,384
10,10,-4,109,312,364,0,785,0
15,2,-3,3,394,478,0,0,875
9,9,-2,92,356,314,0,762,0
11,8,2,104,426,999,113,1313,103
6,8,1,95,950,362,0,1407,0
8,9,1,186,1250,804,0,2240,0
16,1,-4,23,323,107,42,277,134
5,10,4,10,228,27,0,265,0
17,4,4,4,230,159,0,0,393
18,6,3,4,539,237,0,0,780
15,7,4,16,248,167,37,202,192
15,9,-2,115,1352,788,156,1354,745
5,4,-1,57,172,294,0,523,0
20,6,-3,10,1171,208,0,0,1389
19,4,-3,4,479,220,0,0,703
17,2,2,14,1249,846,0,0,2109
8,10,4,52,459,191,0,702,0
20,2,4,5,375,73,0,0,453
19,9,5,4,73,25,36,11,55
16,4,5,1,83,89,0,0,173
19,8,6,0,16,10,3,0,23
12,8,6,3,36,20,6,48,5
8,10,7,1,27,9,0,37,0
15,9,5,2,109,39,9,92,49
12,9,5,9,106,54,10,145,14
8,5,4,20,46,174,16,208,16
16,9,3,36,639,251,85,513,328
14,9,3,53,664,387,82,766,256
8,1,4,8,127,52,0,187,0
8,10,-3,65,768,343,0,1176,0
12,5,-4,16,128,251,29,200,166
15,1,-4,34,329,139,48,335,119
12,2,-4,3,83,268,96,20,238
13,7,-4,18,209,227,41,274,139
5,6,-2,14,134,86,0,234,0
12,2,-2,18,549,1534,650,164,1287
12,5,3,52,511,774,121,723,493
7,4,4,11,34,149,20,164,10
20,1,4,17,300,25,22,115,205
7,9,4,11,110,41,0,162,0
13,2,4,4,220,379,45,0,558
16,1,4,7,237,60,18,183,103
18,1,3,26,452,97,41,269,265
5,10,3,30,594,74,0,698,0
13,1,3,71,718,228,61,863,93
13,9,4,21,310,183,34,407,73
19,1,4,15,178,33,15,86,125
21,8,3,30,98,321,0,0,449
4,3,1,41,182,306,0,529,0
21,6,4,12,36,159,0,0,207
7,3,3,20,64,344,39,327,62
10,7,4,16,51,200,13,227,27
21,2,-4,4,1,293,0,0,298
20,1,-5,14,259,31,30,87,187
13,2,-5,0,32,115,7,0,140
14,1,-5,10,128,62,21,149,30
20,7,-5,3,236,35,0,0,274
10,2,3,16,0,672,57,338,293
21,6,3,27,73,384,0,0,484
8,9,2,109,599,332,0,1040,0
15,9,3,39,656,296,66,639,286
6,7,5,5,29,14,0,48,0
5,4,1,96,362,669,0,1127,0
19,1,3,26,443,83,43,225,284
21,9,-3,56,248,427,0,0,731
13,6,-3,37,367,510,72,461,381
8,6,-2,31,165,330,37,489,0
4,7,2,23,152,36,0,211,0
17,7,3,19,448,275,234,63,445
20,6,4,3,407,84,0,0,494
5,4,0,75,337,562,0,974,0
18,4,-3,8,502,296,0,0,806
16,6,-3,16,450,366,231,60,541
12,5,-3,35,312,543,66,480,344
11,5,-3,19,40,369,41,249,138
11,7,3,40,139,463,58,514,70
6,9,2,27,488,126,0,641,0
5,1,2,10,306,40,0,356,0
11,3,-2,30,36,919,64,432,489
9,2,4,6,10,234,23,151,76
17,9,-3,33,655,241,77,386,466
6,9,-1,51,625,160,0,836,0
11,9,-2,75,401,633,77,1032,0
21,9,-4,27,97,192,0,0,316
21,9,-5,7,34,58,0,0,99
11,3,-5,2,3,44,3,22,24
7,4,-4,4,18,54,7,63,6
8,7,-3,25,84,157,0,266,0
7,1,3,17,236,64,0,317,0
9,1,3,32,268,155,0,455,0
11,7,2,79,351,1047,103,1139,235
7,6,3,43,140,262,0,445,0
17,3,3,10,487,381,0,0,878
10,7,3,24,120,420,46,487,31
20,8,4,4,341,67,0,0,412
13,6,4,36,263,284,44,353,186
17,9,4,15,212,87,20,154,140
7,7,4,20,74,69,0,163,0
14,4,4,10,215,304,185,43,301
16,2,3,3,572,497,0,0,1072
20,8,3,11,795,170,0,0,976
19,8,2,22,1020,364,114,0,1292
20,9,3,9,822,147,86,0,892
11,3,4,22,13,293,24,177,127
5,9,1,40,706,132,0,878,0
10,3,-2,27,25,743,57,432,306
7,10,-2,122,1704,463,0,2289,0
10,6,3,41,102,558,41,558,102
21,5,3,22,54,425,0,0,501
18,8,3,25,460,195,207,69,404
9,3,3,24,38,543,37,381,187
9,5,4,15,35,205,21,199,35
5,6,0,88,551,346,0,985,0
6,10,3,46,771,141,0,958,0
8,1,3,25,254,121,0,400,0
20,6,3,10,887,209,0,0,1106
17,6,4,7,224,154,31,0,354
10,2,4,8,1,316,21,166,138
10,2,2,36,5,1457,143,710,645
13,9,5,9,115,62,13,140,33
20,7,3,10,793,158,0,0,961
10,2,-3,9,0,293,22,117,163
21,10,-4,140,639,770,115,0,1434
19,9,-4,13,273,82,109,29,230
10,5,-1,83,205,1536,149,1274,401
4,5,1,53,296,183,0,532,0
13,6,3,63,594,665,95,775,452
7,6,4,18,69,96,0,183,0
5,1,4,2,59,9,0,70,0
4,6,1,42,344,154,0,540,0
21,3,-6,0,2,31,0,0,33
15,8,-5,8,103,75,12,94,80
18,10,-6,14,146,53,13,82,118
12,4,-6,2,11,32,2,22,21
21,7,-6,4,7,35,0,0,46
16,10,-7,6,46,19,3,47,21
13,4,-8,0,1,1,0,1,1
7,4,-1,55,210,617,67,749,66
10,4,4,7,28,293,26,205,97
19,10,4,41,658,150,67,371,411
19,2,-3,6,494,228,0,0,728
4,10,-3,16,224,14,0,254,0
20,5,-6,1,76,8,0,0,85
5,4,3,15,85,117,0,217,0
17,2,4,1,217,147,0,0,365
15,4,5,0,100,77,19,0,158
18,3,6,0,33,13,0,0,46
12,3,7,2,12,13,1,11,15
19,5,7,0,10,3,0,0,13
21,10,7,1,8,5,2,0,12
15,3,8,0,2,2,0,0,4
14,9,8,0,4,2,1,4,1
14,1,8,0,7,0,0,7,0
5,9,2,18,316,53,0,387,0
10,2,-1,69,5,1690,128,796,840
7,1,-4,6,91,22,0,119,0
8,8,-3,29,116,126,0,271,0
13,2,3,6,527,846,106,0,1273
5,6,1,105,608,400,0,1113,0
9,3,-3,13,16,231,24,152,84
21,1,-3,112,352,338,241,0,561
19,1,-4,17,299,68,34,145,205
14,6,-5,8,48,50,3,46,57
14,4,-4,15,157,211,108,30,245
12,8,-4,29,210,209,39,334,75
12,6,-4,20,135,231,41,225,120
7,10,-4,19,313,84,0,416,0
21,7,-4,22,68,248,0,0,338
6,7,-2,41,207,119,0,367,0
5,7,-2,16,165,70,0,251,0
10,9,4,32,95,149,0,276,0
7,3,5,6,14,59,3,57,19
18,4,5,0,81,50,0,0,131
